"GOID","Term","Class","Pvalue","p.adj","nlog10p.adj","OddsRatio","ExpCount","Count","Size","cluster"
"GO:0043394","proteoglycan binding","MF",0.170571675563971,0.29289399270148,0.533289535670239,5.53860182370821,0.186355710549259,1,36,"7"
"GO:1901363","heterocyclic compound binding","MF",0.172494063289455,0.295019608245061,0.530149118023101,1.24786995265321,32.1618897122929,37,6213,"7"
"GO:0016772","transferase activity, transferring phosphorus-containing groups","MF",0.174309524384632,0.295691935406047,0.529160520101593,1.57451076827501,4.58124455100262,7,885,"7"
"GO:0042056","chemoattractant activity","MF",0.174873689694863,0.295691935406047,0.529160520101593,5.38445626477541,0.191532258064516,1,37,"7"
"GO:0030554","adenyl nucleotide binding","MF",0.174945344613786,0.295691935406047,0.529160520101593,1.426570497906,8.00294245858762,11,1546,"7"
"GO:0016247","channel regulator activity","MF",0.178521716934092,0.300448295747381,0.522230255120895,2.6676977463544,0.766129032258065,2,148,"7"
"GO:0043014","alpha-tubulin binding","MF",0.17915362414635,0.300448295747381,0.522230255120895,5.23864289821737,0.196708805579773,1,38,"7"
"GO:0005506","iron ion binding","MF",0.184092374545035,0.307534160577171,0.512106636226244,2.61355271703832,0.781658674803836,2,151,"7"
"GO:0031492","nucleosomal DNA binding","MF",0.187647701937554,0.312263164228131,0.505479243806913,4.96944899072559,0.207061900610288,1,40,"7"
"GO:0015036","disulfide oxidoreductase activity","MF",0.191862067835104,0.316829698225785,0.499174116315273,4.84494680851064,0.212238448125545,1,41,"7"
"GO:0030020","extracellular matrix structural constituent conferring tensile strength","MF",0.191862067835104,0.316829698225785,0.499174116315273,4.84494680851064,0.212238448125545,1,41,"7"
"GO:0016491","oxidoreductase activity","MF",0.193516438650244,0.31799265963227,0.497582904914919,1.58467687203077,3.88758718395815,6,751,"7"
"GO:0001664","G protein-coupled receptor binding","MF",0.19404192455519,0.31799265963227,0.497582904914919,2.02027736131934,1.51672842197036,3,293,"7"
"GO:0001784","phosphotyrosine residue binding","MF",0.196054799174499,0.320074312288671,0.494749178960951,4.72651790347691,0.217414995640802,1,42,"7"
"GO:0097159","organic cyclic compound binding","MF",0.198622156823086,0.323042073927359,0.490740910224617,1.22197105694997,32.6070727986051,37,6299,"7"
"GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors","MF",0.200226005841808,0.323211267857001,0.490513507170914,4.61372847011145,0.222591543156059,1,43,"7"
"GO:0019894","kinesin binding","MF",0.200226005841808,0.323211267857001,0.490513507170914,4.61372847011145,0.222591543156059,1,43,"7"
"GO:0004864","protein phosphatase inhibitor activity","MF",0.204375797170937,0.326794676592707,0.485725026635468,4.50618505690252,0.227768090671316,1,44,"7"
"GO:0005272","sodium channel activity","MF",0.204375797170937,0.326794676592707,0.485725026635468,4.50618505690252,0.227768090671316,1,44,"7"
"GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","MF",0.204720563062717,0.326794676592707,0.485725026635468,2.43239247311828,0.838600697471665,2,162,"7"
"GO:0016709","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen","MF",0.208504281946378,0.330387299701797,0.480976655587248,4.40352998065764,0.232944638186574,1,45,"7"
"GO:0061980","regulatory RNA binding","MF",0.208504281946378,0.330387299701797,0.480976655587248,4.40352998065764,0.232944638186574,1,45,"7"
"GO:0004715","non-membrane spanning protein tyrosine kinase activity","MF",0.212611568405934,0.33566148711706,0.474098485657112,4.30543735224586,0.238121185701831,1,46,"7"
"GO:0019212","phosphatase inhibitor activity","MF",0.216697764243442,0.34086400141943,0.467418862104697,4.21160962072155,0.243297733217088,1,47,"7"
"GO:0005201","extracellular matrix structural constituent","MF",0.217980661728797,0.341635146200405,0.466437457023646,2.32953447942824,0.874836530078466,2,169,"7"
"GO:0016763","transferase activity, transferring pentosyl groups","MF",0.22883087685923,0.354770172396863,0.450052900982344,3.95310464611376,0.25882737576286,1,50,"7"
"GO:0016860","intramolecular oxidoreductase activity","MF",0.22883087685923,0.354770172396863,0.450052900982344,3.95310464611376,0.25882737576286,1,50,"7"
"GO:0070888","E-box binding","MF",0.22883087685923,0.354770172396863,0.450052900982344,3.95310464611376,0.25882737576286,1,50,"7"
"GO:0003743","translation initiation factor activity","MF",0.232833776361927,0.357122269081817,0.447183067651502,3.87382978723404,0.264003923278117,1,51,"7"
"GO:0017046","peptide hormone binding","MF",0.232833776361927,0.357122269081817,0.447183067651502,3.87382978723404,0.264003923278117,1,51,"7"
"GO:0098632","cell-cell adhesion mediator activity","MF",0.232833776361927,0.357122269081817,0.447183067651502,3.87382978723404,0.264003923278117,1,51,"7"
"GO:0008146","sulfotransferase activity","MF",0.236816115646426,0.359746461171158,0.444003469528669,3.7976637463496,0.269180470793374,1,52,"7"
"GO:0004721","phosphoprotein phosphatase activity","MF",0.237048712233431,0.359746461171158,0.444003469528669,2.19670736893263,0.926602005231038,2,179,"7"
"GO:1901981","phosphatidylinositol phosphate binding","MF",0.237048712233431,0.359746461171158,0.444003469528669,2.19670736893263,0.926602005231038,2,179,"7"
"GO:0045309","protein phosphorylated amino acid binding","MF",0.240777999199081,0.364123921595804,0.438750788586549,3.7244271685761,0.274357018308631,1,53,"7"
"GO:0050661","NADP binding","MF",0.244719530980932,0.368790621862873,0.433220131341265,3.65395423524689,0.279533565823888,1,54,"7"
"GO:0005080","protein kinase C binding","MF",0.248640814430315,0.373394393796048,0.427832206905736,3.5860914105595,0.284710113339146,1,55,"7"
"GO:0008022","protein C-terminus binding","MF",0.256207439171461,0.381097701610133,0.418963670438136,2.07808636651141,0.978367480383609,2,189,"7"
"GO:0016829","lyase activity","MF",0.256207439171461,0.381097701610133,0.418963670438136,2.07808636651141,0.978367480383609,2,189,"7"
"GO:0043621","protein self-association","MF",0.256423047487096,0.381097701610133,0.418963670438136,3.4576367781155,0.29506320836966,1,57,"7"
"GO:0004869","cysteine-type endopeptidase inhibitor activity","MF",0.26412551552053,0.388525928973885,0.410579992475638,3.33804108584006,0.305416303400174,1,59,"7"
"GO:0016667","oxidoreductase activity, acting on a sulfur group of donors","MF",0.26412551552053,0.388525928973885,0.410579992475638,3.33804108584006,0.305416303400174,1,59,"7"
"GO:0016836","hydro-lyase activity","MF",0.26412551552053,0.388525928973885,0.410579992475638,3.33804108584006,0.305416303400174,1,59,"7"
"GO:0016773","phosphotransferase activity, alcohol group as acceptor","MF",0.265410741655215,0.389088536236046,0.409951564680117,1.47197121820616,3.46311028770706,5,669,"7"
"GO:0098631","cell adhesion mediator activity","MF",0.267947090769289,0.391475241090046,0.407295699756715,3.28128380815002,0.310592850915432,1,60,"7"
"GO:0004860","protein kinase inhibitor activity","MF",0.286762378506327,0.417549274108875,0.379292266980661,3.02410239361702,0.336475588491718,1,65,"7"
"GO:0000049","tRNA binding","MF",0.290467610312633,0.421520336850992,0.375181467375891,2.97741407528642,0.341652136006975,1,66,"7"
"GO:0030276","clathrin binding","MF",0.294153795209291,0.425437200453707,0.37116453783384,2.93214055448098,0.346828683522232,1,67,"7"
"GO:0008173","RNA methyltransferase activity","MF",0.301469411286925,0.431672147058687,0.364845972582922,2.84558823529412,0.357181778552746,1,69,"7"
"GO:0019210","kinase inhibitor activity","MF",0.301469411286925,0.431672147058687,0.364845972582922,2.84558823529412,0.357181778552746,1,69,"7"
"GO:0048029","monosaccharide binding","MF",0.301469411286925,0.431672147058687,0.364845972582922,2.84558823529412,0.357181778552746,1,69,"7"
"GO:0005518","collagen binding","MF",0.305099034758333,0.43255817098961,0.363955479780682,2.80419364785692,0.362358326068004,1,70,"7"
"GO:0016782","transferase activity, transferring sulfur-containing groups","MF",0.305099034758333,0.43255817098961,0.363955479780682,2.80419364785692,0.362358326068004,1,70,"7"
"GO:0031491","nucleosome binding","MF",0.305099034758333,0.43255817098961,0.363955479780682,2.80419364785692,0.362358326068004,1,70,"7"
"GO:0017022","myosin binding","MF",0.312302389669211,0.441319114581737,0.355247261817267,2.72490260713215,0.372711421098518,1,72,"7"
"GO:0015077","monovalent inorganic cation transmembrane transporter activity","MF",0.315692647824868,0.44320368473133,0.353396637603111,1.54235679779158,1.97226460331299,3,381,"7"
"GO:0033218","amide binding","MF",0.315692647824868,0.44320368473133,0.353396637603111,1.54235679779158,1.97226460331299,3,381,"7"
"GO:0001618","virus receptor activity","MF",0.319431852416739,0.444113317392305,0.35250620367101,2.64995628096765,0.383064516129032,1,74,"7"
"GO:0019003","GDP binding","MF",0.319431852416739,0.444113317392305,0.35250620367101,2.64995628096765,0.383064516129032,1,74,"7"
"GO:0140272","exogenous protein binding","MF",0.319431852416739,0.444113317392305,0.35250620367101,2.64995628096765,0.383064516129032,1,74,"7"
"GO:0004722","protein serine/threonine phosphatase activity","MF",0.32296910890106,0.447587414586356,0.349122133610492,2.61400230017251,0.388241063644289,1,75,"7"
"GO:0003725","double-stranded RNA binding","MF",0.32648817300646,0.4500801208212,0.346710168595215,2.57900709219858,0.393417611159547,1,76,"7"
"GO:0005198","structural molecule activity","MF",0.327010917967772,0.4500801208212,0.346710168595215,1.34344827586207,3.77887968613775,5,730,"7"
"GO:0140098","catalytic activity, acting on RNA","MF",0.328469031505835,0.4500801208212,0.346710168595215,1.50572969329289,2.01885353095031,3,390,"7"
"GO:0001540","amyloid-beta binding","MF",0.329989137307422,0.4500801208212,0.346710168595215,2.54493281075028,0.398594158674804,1,77,"7"
"GO:0003724","RNA helicase activity","MF",0.329989137307422,0.4500801208212,0.346710168595215,2.54493281075028,0.398594158674804,1,77,"7"
"GO:0003723","RNA binding","MF",0.331483283640426,0.450691783119948,0.346120359786123,1.19123457392322,10.2909764603313,12,1988,"7"
"GO:0019905","syntaxin binding","MF",0.333472093912391,0.45197003923346,0.344890353301104,2.51174357557336,0.403770706190061,1,78,"7"
"GO:0046332","SMAD binding","MF",0.336937134466091,0.4552348117708,0.341764534877723,2.47940534642662,0.408947253705318,1,79,"7"
"GO:0005546","phosphatidylinositol-4,5-bisphosphate binding","MF",0.3472256693595,0.46621265885964,0.331415938455403,2.38718150774888,0.42447689625109,1,82,"7"
"GO:0030295","protein kinase activator activity","MF",0.3472256693595,0.46621265885964,0.331415938455403,2.38718150774888,0.42447689625109,1,82,"7"
"GO:0003729","mRNA binding","MF",0.349732652460281,0.468120413696835,0.329642419836915,1.3565771052682,2.9868679163034,4,577,"7"
"GO:0008080","N-acetyltransferase activity","MF",0.35399677186078,0.471298538884139,0.326703906634464,2.32940271725199,0.434829991281604,1,84,"7"
"GO:0000981","DNA-binding transcription factor activity, RNA polymerase II-specific","MF",0.354294029230768,0.471298538884139,0.326703906634464,1.19863415717504,7.63540758500436,9,1475,"7"
"GO:0048306","calcium-dependent protein binding","MF",0.357356214967481,0.472455609358848,0.325638990363512,2.30154508611955,0.440006538796861,1,85,"7"
"GO:0051219","phosphoprotein binding","MF",0.357356214967481,0.472455609358848,0.325638990363512,2.30154508611955,0.440006538796861,1,85,"7"
"GO:0019209","kinase activator activity","MF",0.370621992054305,0.488495653135797,0.311139296484689,2.19644584139265,0.46071272885789,1,89,"7"
"GO:0016740","transferase activity","MF",0.387651906650463,0.50938406026326,0.292954649180057,1.12900898359517,11.7041739319965,13,2261,"7"
"GO:0004674","protein serine/threonine kinase activity","MF",0.392098822828295,0.51326560308111,0.289657839367937,1.34548611111111,2.25179816913688,3,435,"7"
"GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds","MF",0.393188271444236,0.51326560308111,0.289657839367937,2.03381858902576,0.496948561464691,1,96,"7"
"GO:0035091","phosphatidylinositol binding","MF",0.394178456194542,0.51326560308111,0.289657839367937,1.48858560794045,1.35625544899738,2,262,"7"
"GO:0003824","catalytic activity","MF",0.395411887955645,0.513320854544829,0.289611091418643,1.08301854395604,29.3665540540541,31,5673,"7"
"GO:0003700","DNA-binding transcription factor activity","MF",0.402463143549947,0.520905750360442,0.283240848295802,1.14411764705882,7.96670662598082,9,1539,"7"
"GO:0004497","monooxygenase activity","MF",0.408815037898734,0.525968003983147,0.279040674318142,1.93159574468085,0.522831299040976,1,101,"7"
"GO:0004725","protein tyrosine phosphatase activity","MF",0.408815037898734,0.525968003983147,0.279040674318142,1.93159574468085,0.522831299040976,1,101,"7"
"GO:0003677","DNA binding","MF",0.418535718152653,0.534079484374169,0.272394104289271,1.09750303174887,12.9310156931125,14,2498,"7"
"GO:0005543","phospholipid binding","MF",0.418590295916101,0.534079484374169,0.272394104289271,1.287428901957,2.35015257192677,3,454,"7"
"GO:0004620","phospholipase activity","MF",0.421029191681931,0.534079484374169,0.272394104289271,1.85689443535188,0.543537489102005,1,105,"7"
"GO:0016407","acetyltransferase activity","MF",0.421029191681931,0.534079484374169,0.272394104289271,1.85689443535188,0.543537489102005,1,105,"7"
"GO:0016791","phosphatase activity","MF",0.421315602522547,0.534079484374169,0.272394104289271,1.40621700879765,1.43390366172624,2,277,"7"
"GO:0031490","chromatin DNA binding","MF",0.424043507831995,0.535961149195278,0.270866690347581,1.83910840932118,0.548714036617262,1,106,"7"
"GO:0008134","transcription factor binding","MF",0.426239582316688,0.536604166334126,0.270345959675828,1.21388955871714,3.32334350479512,4,642,"7"
"GO:0016410","N-acyltransferase activity","MF",0.427042294785627,0.536604166334126,0.270345959675828,1.82165796868727,0.55389058413252,1,107,"7"
"GO:0004222","metalloendopeptidase activity","MF",0.430025631699596,0.537220426847901,0.269847482416824,1.80453370451382,0.559067131647777,1,108,"7"
"GO:0099094","ligand-gated cation channel activity","MF",0.430025631699596,0.537220426847901,0.269847482416824,1.80453370451382,0.559067131647777,1,108,"7"
"GO:0016651","oxidoreductase activity, acting on NAD(P)H","MF",0.432993597331504,0.539364856791556,0.268117354135852,1.78772655634358,0.564243679163034,1,109,"7"
"GO:0009055","electron transfer activity","MF",0.438883727795643,0.545126474581908,0.263502725538568,1.75502901353965,0.574596774193548,1,111,"7"
"GO:0003697","single-stranded DNA binding","MF",0.447605585084496,0.55436208957304,0.256206476903074,1.70815289022783,0.59012641673932,1,114,"7"
"GO:0000149","SNARE binding","MF",0.450482954829916,0.554737581519126,0.255912411201559,1.69307577454274,0.595302964254577,1,115,"7"
"GO:0042826","histone deacetylase binding","MF",0.450482954829916,0.554737581519126,0.255912411201559,1.69307577454274,0.595302964254577,1,115,"7"
"GO:0003730","mRNA 3'-UTR binding","MF",0.456193276987283,0.560168952653901,0.25168096560304,1.66370139398386,0.605656059285092,1,117,"7"
"GO:0099106","ion channel regulator activity","MF",0.461844878361395,0.565497564130004,0.247569261449713,1.63532275513884,0.616009154315606,1,119,"7"
"GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","MF",0.464648845703888,0.567319128890583,0.246172572628553,1.62149114965135,0.621185701830863,1,120,"7"
"GO:0042277","peptide binding","MF",0.475368484250614,0.57876784381925,0.237495606163582,1.26157846651205,1.59437663469922,2,308,"7"
"GO:0016298","lipase activity","MF",0.491905451670364,0.595537218173951,0.225091092044363,1.49496948705261,0.672951176983435,1,130,"7"
"GO:0016614","oxidoreductase activity, acting on CH-OH group of donors","MF",0.491905451670364,0.595537218173951,0.225091092044363,1.49496948705261,0.672951176983435,1,130,"7"
"GO:0046982","protein heterodimerization activity","MF",0.497131778166453,0.600178701371824,0.221719420508655,1.20928978326086,1.66167175239756,2,321,"7"
"GO:0016798","hydrolase activity, acting on glycosyl bonds","MF",0.499811344287793,0.601728182648153,0.220599647338415,1.46075112830432,0.688480819529207,1,133,"7"
"GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific","MF",0.502049278170705,0.602738826996028,0.219870831417444,1.12789219425375,2.67109851787271,3,516,"7"
"GO:0001216","DNA-binding transcription activator activity","MF",0.505942062395653,0.605725080257018,0.21772444385077,1.12114509605662,2.68662816041848,3,519,"7"
"GO:0020037","heme binding","MF",0.512718216185585,0.611782255371282,0.213403123798048,1.40705078428327,0.714363557105493,1,138,"7"
"GO:0015276","ligand-gated ion channel activity","MF",0.515259764964676,0.611782255371282,0.213403123798048,1.39677767499229,0.71954010462075,1,139,"7"
"GO:0022834","ligand-gated channel activity","MF",0.515259764964676,0.611782255371282,0.213403123798048,1.39677767499229,0.71954010462075,1,139,"7"
"GO:0005261","cation channel activity","MF",0.518322777564489,0.613728343764546,0.212023819267333,1.16109599689079,1.7289668700959,2,334,"7"
"GO:0052689","carboxylic ester hydrolase activity","MF",0.525295455119287,0.620280386729898,0.207411951012439,1.35713215462991,0.740246294681779,1,143,"7"
"GO:0016787","hydrolase activity","MF",0.533430095980683,0.628164949092007,0.201926300412229,1.00903196607601,12.8999564080209,13,2492,"7"
"GO:0008528","G protein-coupled peptide receptor activity","MF",0.537551392405235,0.629577853605044,0.200950557374352,1.31060935012303,0.766129032258065,1,148,"7"
"GO:0046906","tetrapyrrole binding","MF",0.537551392405235,0.629577853605044,0.200950557374352,1.31060935012303,0.766129032258065,1,148,"7"
"GO:0019903","protein phosphatase binding","MF",0.539964742093298,0.630690525317646,0.200183693238758,1.30168200115009,0.771305579773322,1,149,"7"
"GO:0001653","peptide receptor activity","MF",0.547130270541191,0.635427602331321,0.196933923786786,1.27560941242779,0.786835222319093,1,152,"7"
"GO:0015081","sodium ion transmembrane transporter activity","MF",0.547130270541191,0.635427602331321,0.196933923786786,1.27560941242779,0.786835222319093,1,152,"7"
"GO:0016788","hydrolase activity, acting on ester bonds","MF",0.548443313381093,0.635427602331321,0.196933923786786,1.03034850022802,3.88758718395815,4,751,"7"
"GO:0016853","isomerase activity","MF",0.556512783295793,0.643048283111225,0.191756416964541,1.24241592312972,0.807541412380122,1,156,"7"
"GO:0004386","helicase activity","MF",0.565702914172287,0.647581257806487,0.18870572901843,1.21089254650074,0.828247602441151,1,160,"7"
"GO:0008757","S-adenosylmethionine-dependent methyltransferase activity","MF",0.565702914172287,0.647581257806487,0.18870572901843,1.21089254650074,0.828247602441151,1,160,"7"
"GO:0003676","nucleic acid binding","MF",0.566388038665275,0.647581257806487,0.18870572901843,0.983869471030005,22.2746839581517,22,4303,"7"
"GO:0015631","tubulin binding","MF",0.566445786990825,0.647581257806487,0.18870572901843,1.06010249118754,1.88943984306888,2,365,"7"
"GO:0043169","cation binding","MF",0.571814193054397,0.650937378925893,0.186460789150763,0.980575521199045,22.3316259808195,22,4314,"7"
"GO:0042578","phosphoric ester hydrolase activity","MF",0.572402010702815,0.650937378925893,0.186460789150763,1.04831384957956,1.9101460331299,2,369,"7"
"GO:0016874","ligase activity","MF",0.576925980073683,0.654355519504625,0.184186229951414,1.17365075246497,0.854130340017437,1,165,"7"
"GO:0022890","inorganic cation transmembrane transporter activity","MF",0.589733162227348,0.667125965669257,0.17579215554376,0.986803901131626,3.03863339145597,3,587,"7"
"GO:0017137","Rab GTPase binding","MF",0.592157660682499,0.668115056948056,0.175148740675921,1.12517108373771,0.890366172624237,1,172,"7"
"GO:0140110","transcription regulator activity","MF",0.59396292608238,0.6684021439726,0.17496216572961,0.962776659959759,10.3427419354839,10,1998,"7"
"GO:0003682","chromatin binding","MF",0.600135185765339,0.673589231939742,0.17160486412499,0.971332209106239,3.08522231909329,3,596,"7"
"GO:0046872","metal ion binding","MF",0.625579971420021,0.700014157669047,0.154893176363792,0.947452086116535,21.8916194420227,21,4229,"7"
"GO:0008237","metallopeptidase activity","MF",0.626926832622394,0.700014157669047,0.154893176363792,1.0224649162517,0.978367480383609,1,189,"7"
"GO:0019902","phosphatase binding","MF",0.636582989418082,0.708959349972076,0.149378665506536,0.995700584279572,1.0042502179599,1,194,"7"
"GO:0008324","cation transmembrane transporter activity","MF",0.643220503897509,0.71450525046347,0.145994575495916,0.909380159603742,3.28710767218832,3,635,"7"
"GO:0016887","ATPase activity","MF",0.647055563399139,0.716917603663313,0.144530755532537,0.911092381171302,2.18967959895379,2,423,"7"
"GO:0005216","ion channel activity","MF",0.657207049628559,0.726298047153612,0.138885123553806,0.893701280798055,2.23109197907585,2,431,"7"
"GO:0031406","carboxylic acid binding","MF",0.669341526764616,0.737816363262275,0.132051717236475,0.909851769688414,1.09742807323452,1,212,"7"
"GO:0000287","magnesium ion binding","MF",0.677910613730661,0.745309629335424,0.127663267686664,0.888544129235619,1.12331081081081,1,217,"7"
"GO:0008168","methyltransferase activity","MF",0.679597875472904,0.745309629335424,0.127663267686664,0.884400431414845,1.12848735832607,1,218,"7"
"GO:0043177","organic acid binding","MF",0.689539338921488,0.754293033185688,0.12245990350371,0.860318671882454,1.15954664341761,1,224,"7"
"GO:0016741","transferase activity, transferring one-carbon groups","MF",0.69759026580212,0.759245971112914,0.119617503957701,0.8412187383352,1.1854293809939,1,229,"7"
"GO:0016747","transferase activity, transferring acyl groups other than amino-acyl groups","MF",0.69759026580212,0.759245971112914,0.119617503957701,0.8412187383352,1.1854293809939,1,229,"7"
"GO:0005125","cytokine activity","MF",0.706979081338203,0.76752640820344,0.114906672867423,0.819376250227314,1.21648866608544,1,235,"7"
"GO:0015267","channel activity","MF",0.713331401954127,0.771712000498796,0.112544746206073,0.801605013412682,2.4795662598082,2,479,"7"
"GO:0022803","passive transmembrane transporter activity","MF",0.714415517863155,0.771712000498796,0.112544746206073,0.799883025149593,2.48474280732345,2,480,"7"
"GO:0003712","transcription coregulator activity","MF",0.733355493660959,0.790190544419683,0.102268171479332,0.770074575095387,2.57792066259808,2,498,"7"
"GO:0016746","transferase activity, transferring acyl groups","MF",0.741735601121447,0.797227042601854,0.0984179780930144,0.742165594590137,1.34072580645161,1,259,"7"
"GO:0008017","microtubule binding","MF",0.749766973440862,0.803854640679133,0.0948224766972207,0.72505641521599,1.37178509154316,1,265,"7"
"GO:0003713","transcription coactivator activity","MF",0.752388785901223,0.804663937278975,0.0943854620652382,0.719524876019837,1.38213818657367,1,267,"7"
"GO:0005126","cytokine receptor binding","MF",0.75755113818689,0.808179555837994,0.0924921399105036,0.708707643814027,1.4028443766347,1,271,"7"
"GO:0005096","GTPase activator activity","MF",0.762606972058394,0.809565529451153,0.0917479919665541,0.698206243205467,1.42355056669573,1,275,"7"
"GO:0016757","transferase activity, transferring glycosyl groups","MF",0.762606972058394,0.809565529451153,0.0917479919665541,0.698206243205467,1.42355056669573,1,275,"7"
"GO:0008289","lipid binding","MF",0.7737055627407,0.819329477988309,0.086541419731891,0.734578103989243,4.03253051438535,3,779,"7"
"GO:0051020","GTPase binding","MF",0.780500214519632,0.824499001122455,0.0838098661653312,0.69758556855331,2.83674803836094,2,548,"7"
"GO:0061630","ubiquitin protein ligase activity","MF",0.782955648525648,0.825070622284974,0.0835088762307019,0.656796081011918,1.5115518744551,1,292,"7"
"GO:0061659","ubiquitin-like protein ligase activity","MF",0.793019615848908,0.833637693733852,0.079022656555933,0.63677304964539,1.55814080209242,1,301,"7"
"GO:0030695","GTPase regulator activity","MF",0.799470965861095,0.838374662496672,0.0765618554845858,0.624078709497984,1.58920008718396,1,307,"7"
"GO:0015318","inorganic molecular entity transmembrane transporter activity","MF",0.802945549254507,0.83978041663652,0.0758342571639779,0.696077909637592,4.2447689625109,3,820,"7"
"GO:0004888","transmembrane signaling receptor activity","MF",0.804708380674902,0.83978041663652,0.0758342571639779,0.735612757843647,6.66221665213601,5,1287,"7"
"GO:0140096","catalytic activity, acting on a protein","MF",0.817577982182055,0.851150024928661,0.0699938837977024,0.768174912618059,11.3780514385353,9,2198,"7"
"GO:0046914","transition metal ion binding","MF",0.82315443577998,0.854890510412462,0.0680895037146097,0.694999291684375,5.64243679163034,4,1090,"7"
"GO:0022836","gated channel activity","MF",0.828861079389884,0.858747897156346,0.0661343134019865,0.567407548125633,1.74449651264167,1,337,"7"
"GO:0015075","ion transmembrane transporter activity","MF",0.837773803168824,0.86461211948767,0.0631786811436473,0.649335126251307,4.5346556233653,3,876,"7"
"GO:0060589","nucleoside-triphosphatase regulator activity","MF",0.838533331660896,0.86461211948767,0.0631786811436473,0.54908332822368,1.8014385353095,1,348,"7"
"GO:0017016","Ras GTPase binding","MF",0.886797628424775,0.910847890234276,0.0405541432768043,0.458500359749203,2.14826721883174,1,415,"7"
"GO:0038023","signaling receptor activity","MF",0.889714528511903,0.910847890234276,0.0405541432768043,0.632556912407659,7.65611377506539,5,1479,"7"
"GO:0060089","molecular transducer activity","MF",0.889714528511903,0.910847890234276,0.0405541432768043,0.632556912407659,7.65611377506539,5,1479,"7"
"GO:0031267","small GTPase binding","MF",0.894351359063272,0.911265805570379,0.0403549259305184,0.444217449798196,2.21556233653008,1,428,"7"
"GO:0046873","metal ion transmembrane transporter activity","MF",0.894351359063272,0.911265805570379,0.0403549259305184,0.444217449798196,2.21556233653008,1,428,"7"
"GO:0004842","ubiquitin-protein transferase activity","MF",0.898209897675184,0.913038834665104,0.0395107500428329,0.436881066771252,2.25179816913688,1,435,"7"
"GO:0004175","endopeptidase activity","MF",0.900880298186296,0.913598608278338,0.0392445706760495,0.431784035283284,2.27768090671316,1,440,"7"
"GO:0019787","ubiquitin-like protein transferase activity","MF",0.909451578403498,0.920125892704008,0.0361527479086002,0.41529022023143,2.36568221447254,1,457,"7"
"GO:0022857","transmembrane transporter activity","MF",0.918943415512268,0.927551784744233,0.0326618345960889,0.528500594189239,5.50784655623365,3,1064,"7"
"GO:0005215","transporter activity","MF",0.95255446939727,0.95923125306127,0.0180766797727026,0.464748828593222,6.21185701830863,3,1200,"7"
"GO:0008233","peptidase activity","MF",0.963522983432448,0.968014932073159,0.0141179434488793,0.299622731289511,3.24569529206626,1,627,"7"
"GO:0008270","zinc ion binding","MF",0.987073946746507,0.989369467552894,0.00464149631457197,0.226798626645165,4.23959241499564,1,819,"7"
"GO:0004930","G protein-coupled receptor activity","MF",0.990044694490093,0.990044694490093,0.00434519920822994,0.213638150459437,4.48806669572799,1,867,"7"
"GO:0030054","cell junction","CC",6.56723406797992e-10,2.51525064803631e-07,6.59941873043505,4.35577973300971,10.3799273991513,33,2093,"7"
"GO:0045202","synapse","CC",1.43247022521204e-07,2.74318048128106e-05,4.56174561804406,4.22367194780988,6.72984303901017,23,1357,"7"
"GO:0070161","anchoring junction","CC",1.40095642816183e-05,0.00178855437328661,2.74749785246251,4.17996771879483,4.12122296640933,15,831,"7"
"GO:0005615","extracellular space","CC",3.12432468704218e-05,0.00299154088784289,2.52410505692249,2.50351316536199,17.9330231606933,35,3616,"7"
"GO:0005925","focal adhesion","CC",4.03356479590294e-05,0.00302297945401236,2.51956480453882,5.40854264225912,2.05813180632957,10,415,"7"
"GO:0030055","cell-substrate junction","CC",4.73573804806114e-05,0.00302297945401236,2.51956480453882,5.30155019342629,2.0978066363311,10,423,"7"
"GO:0098685","Schaffer collateral - CA1 synapse","CC",6.123856361323e-05,0.00335062426626673,2.47487427053417,13.3344799119428,0.416585715016105,5,84,"7"
"GO:0098978","glutamatergic synapse","CC",7.70806337805819e-05,0.00369023534224536,2.43294593612296,5.55236311983471,1.79032670381921,9,361,"7"
"GO:0042567","insulin-like growth factor ternary complex","CC",0.000145112975662789,0.00555782696788483,2.2550949782608,204.842105263158,0.0198374150007669,2,4,"7"
"GO:0097487","multivesicular body, internal vesicle","CC",0.000145112975662789,0.00555782696788483,2.2550949782608,204.842105263158,0.0198374150007669,2,4,"7"
"GO:0016942","insulin-like growth factor binding protein complex","CC",0.000241072313463965,0.00737411891972766,2.13228986296464,136.554385964912,0.0247967687509586,2,5,"7"
"GO:0036454","growth factor complex","CC",0.000241072313463965,0.00737411891972766,2.13228986296464,136.554385964912,0.0247967687509586,2,5,"7"
"GO:0005576","extracellular region","CC",0.000250296464638276,0.00737411891972766,2.13228986296464,2.156491793014,23.1353852446444,39,4665,"7"
"GO:0005884","actin filament","CC",0.000303955958534674,0.00831536657991287,2.08011860030807,9.3059830704117,0.585203742522624,5,118,"7"
